feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,Year,Month
2733106,4177774653,23844919,1,Very disappointed with the quality.,App Experience,Negative,2024-05-20,2024,May
9730829,502632296,9450435,1,Product was damaged during delivery.,Customer Service,Negative,2024-05-15,2024,May
9599937,5037688536,49756591,4,Customer service was very helpful.,App Experience,Positive,2024-02-24,2024,February
8774877,6844277478,47577193,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-28,2024,August
8545346,3368317718,70867736,5,Good selection of products.,Customer Service,Positive,2024-01-06,2024,January
9971179,913881994,13251137,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-04-08,2024,April
7701161,6445700839,4988545,3,Very disappointed with the quality.,Customer Service,Negative,2024-06-03,2024,June
247967,101613683,43377076,4,"Average experience, could improve.",App Experience,Neutral,2023-06-29,2023,June
8538732,7094586913,82900175,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-01-10,2023,January
3637633,2478557609,58170168,5,Customer service was very helpful.,Delivery,Positive,2024-06-15,2024,June
1418143,9516720368,97466783,5,Great prices and fast delivery!,App Experience,Positive,2024-04-04,2024,April
8315550,3808010352,23126356,5,Great prices and fast delivery!,Customer Service,Positive,2024-02-17,2024,February
9905886,7921886899,11143197,3,The packaging was poor.,Customer Service,Negative,2023-01-07,2023,January
5505533,6818712547,66655397,4,Great prices and fast delivery!,Customer Service,Positive,2023-12-27,2023,December
4170052,4538204462,35812567,1,I had a bad experience.,App Experience,Negative,2024-02-26,2024,February
2618931,2008331630,36833857,4,The product met my expectations.,App Experience,Neutral,2023-07-13,2023,July
9925798,3901338038,63238941,5,Will definitely order again.,App Experience,Positive,2024-08-23,2024,August
7331564,1483786406,63451391,4,Good selection of products.,Delivery,Positive,2023-03-25,2023,March
4308893,5022936426,73377004,5,Very fresh and well-packaged.,Delivery,Positive,2023-09-18,2023,September
6916189,5470875365,55042740,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-31,2024,March
7799885,7144611408,33280073,2,The order was incorrect.,Customer Service,Negative,2023-08-18,2023,August
2509633,9411421675,61226563,4,"Average experience, could improve.",Delivery,Neutral,2024-01-24,2024,January
1577470,7315949343,14458150,4,"Average experience, could improve.",Delivery,Neutral,2023-09-17,2023,September
32434,9430475133,24621386,4,Good selection of products.,Customer Service,Positive,2023-03-25,2023,March
459934,3062145702,24821281,1,Very disappointed with the quality.,App Experience,Negative,2024-06-21,2024,June
3360819,6500458984,35912599,3,"Average experience, could improve.",Customer Service,Neutral,2023-08-11,2023,August
3097656,7429306851,62541176,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-04-22,2024,April
5356218,2687236003,83588803,3,The order was incorrect.,Customer Service,Negative,2024-10-01,2024,October
1795894,1885906938,13455530,4,The product met my expectations.,Delivery,Neutral,2023-09-10,2023,September
292488,9949334146,73363613,4,Items were in perfect condition.,Product Quality,Positive,2024-05-08,2024,May
9608612,2555454584,19182548,5,Highly recommended!,Customer Service,Positive,2023-12-08,2023,December
6397203,2503209946,26844216,1,Very disappointed with the quality.,Customer Service,Negative,2024-04-28,2024,April
2936594,2329563439,78157360,1,Product was damaged during delivery.,Customer Service,Negative,2023-03-11,2023,March
8748002,1041536174,93018527,2,Product was damaged during delivery.,Delivery,Negative,2023-06-15,2023,June
4811909,6631188689,8361353,4,"It was okay, nothing special.",Product Quality,Neutral,2024-03-28,2024,March
8963236,9300178512,26936578,3,The product met my expectations.,Customer Service,Neutral,2023-07-25,2023,July
7875906,1086881691,77035814,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-10-04,2024,October
694806,8008880980,57505804,5,Great prices and fast delivery!,Customer Service,Positive,2024-04-18,2024,April
502958,2417680703,30823988,5,"Overall good experience, thank you!",Delivery,Positive,2024-11-02,2024,November
1401262,1117730990,96640716,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-23,2024,August
9250547,1678557345,49136375,2,Delivery was late and I was unhappy.,Customer Service,Negative,2024-12-05,2024,December
6116789,4505129824,17341194,4,Items were in perfect condition.,App Experience,Positive,2023-11-14,2023,November
9800229,8737295686,69749541,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-11-12,2023,November
7669412,7997347191,31813,3,Product was damaged during delivery.,App Experience,Negative,2024-11-07,2024,November
589797,1930645698,35554129,4,"It was okay, nothing special.",Product Quality,Neutral,2024-07-08,2024,July
8255813,5393373590,5712468,4,"It was okay, nothing special.",Customer Service,Neutral,2024-09-27,2024,September
4669308,5851854765,82032191,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-11-24,2023,November
9484726,3765179520,43784632,4,Highly recommended!,App Experience,Positive,2024-06-23,2024,June
8982404,683969424,98225598,4,Items were in perfect condition.,Product Quality,Positive,2023-10-08,2023,October
7575305,8459624382,64489709,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-08-22,2023,August
6219685,7110044004,62807542,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-04-24,2023,April
9833616,4302375314,96253172,1,Very disappointed with the quality.,Customer Service,Negative,2024-03-03,2024,March
5572624,1245307588,13760839,3,Customer service was not helpful.,Customer Service,Negative,2023-04-24,2023,April
5112022,3876260101,70420271,2,Not worth the price I paid.,App Experience,Negative,2023-11-09,2023,November
313310,3162263618,23676689,5,Very fresh and well-packaged.,Product Quality,Positive,2023-05-27,2023,May
7581449,655792395,11254582,4,Good selection of products.,Customer Service,Positive,2024-04-19,2024,April
1266740,7624743284,40392019,4,Customer service was very helpful.,Customer Service,Positive,2023-08-15,2023,August
2393336,4783962671,57765367,3,"It was okay, nothing special.",App Experience,Neutral,2023-09-10,2023,September
4433337,7166787473,97928541,3,Very disappointed with the quality.,Product Quality,Negative,2024-08-24,2024,August
9113801,9395228070,40275138,4,Good selection of products.,Product Quality,Positive,2024-12-09,2024,December
2858625,902157975,80371626,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-12-04,2023,December
910963,6947741744,49617531,4,"Overall good experience, thank you!",Product Quality,Positive,2023-10-07,2023,October
2488096,4788498083,16420489,2,Delivery was late and I was unhappy.,Customer Service,Negative,2023-09-17,2023,September
6159321,8070127087,27709218,2,Customer service was not helpful.,Product Quality,Negative,2024-08-22,2024,August
9620010,5191429552,14944819,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-12-23,2023,December
6821367,5220651138,91768226,2,Product was damaged during delivery.,Customer Service,Negative,2024-03-13,2024,March
4387983,2758734705,54797119,3,Not worth the price I paid.,App Experience,Negative,2023-02-08,2023,February
2119199,2907887532,85838438,2,The packaging was poor.,Customer Service,Negative,2023-11-19,2023,November
3673091,7388846009,59094034,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-02-22,2024,February
5457849,2606843929,29415527,4,"Overall good experience, thank you!",Delivery,Positive,2024-06-14,2024,June
9538895,5637567433,91562028,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-02-09,2024,February
218118,8838095431,41194825,1,Very disappointed with the quality.,App Experience,Negative,2023-06-05,2023,June
7506730,1564649286,77869660,3,The order was incorrect.,Customer Service,Negative,2023-06-12,2023,June
2258334,4098166849,33741801,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-12-10,2023,December
9694829,8091143423,25128143,1,Not worth the price I paid.,App Experience,Negative,2023-11-23,2023,November
9266040,3024045336,54877984,4,"Average experience, could improve.",Customer Service,Neutral,2024-04-15,2024,April
4627941,6152984028,60732869,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-08-29,2023,August
3410468,3450790653,87266831,1,Customer service was not helpful.,Product Quality,Negative,2023-08-27,2023,August
7808003,8028917900,57340963,4,"Overall good experience, thank you!",Delivery,Positive,2023-07-18,2023,July
5396591,7781884407,90666073,4,Very fresh and well-packaged.,App Experience,Positive,2024-11-08,2024,November
8508135,3483689828,7687234,4,"It was okay, nothing special.",Product Quality,Neutral,2023-07-28,2023,July
8893880,8341286014,31076002,1,Product was damaged during delivery.,Customer Service,Negative,2024-08-29,2024,August
9969996,7936106887,95309983,4,Customer service was very helpful.,App Experience,Positive,2024-07-05,2024,July
7347232,2247354978,6668498,5,Great prices and fast delivery!,Delivery,Positive,2024-09-26,2024,September
1826471,5347701114,22036818,4,"Average experience, could improve.",Product Quality,Neutral,2023-10-16,2023,October
1853157,7846068436,93507573,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-11-29,2023,November
2016981,9893439302,67277562,1,Very disappointed with the quality.,Delivery,Negative,2023-05-09,2023,May
1179030,4160816433,2219590,3,The product met my expectations.,Customer Service,Neutral,2023-09-12,2023,September
904561,6000890622,62828341,2,Taste was not as expected.,Customer Service,Negative,2024-09-14,2024,September
6006476,7317676958,92356639,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-02-07,2023,February
1580186,8620144614,20122449,3,The order was incorrect.,Product Quality,Negative,2024-10-07,2024,October
5214493,3940758882,40085705,4,Highly recommended!,Delivery,Positive,2024-01-24,2024,January
9089143,5216555041,30188374,1,I had a bad experience.,Delivery,Negative,2024-03-03,2024,March
3864692,5144793312,59518795,3,"Average experience, could improve.",App Experience,Neutral,2024-01-08,2024,January
6382544,7241413847,10048910,5,Very happy with the service!,Product Quality,Positive,2023-04-15,2023,April
5135582,3567610983,1816969,5,Very fresh and well-packaged.,Customer Service,Positive,2023-08-19,2023,August
5475798,16878685,37556526,4,Very fresh and well-packaged.,App Experience,Positive,2024-09-04,2024,September
7892860,951657166,63624332,1,Not worth the price I paid.,Delivery,Negative,2024-04-21,2024,April
2079618,4189022307,21597477,3,Delivery was late and I was unhappy.,Delivery,Negative,2024-05-05,2024,May
8823012,7378521428,10857389,2,Taste was not as expected.,App Experience,Negative,2024-04-24,2024,April
4208590,6266311709,67708491,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-06-25,2024,June
2535594,7985347262,22483684,4,"Overall good experience, thank you!",Customer Service,Positive,2024-07-31,2024,July
800814,992764262,69240186,5,Highly recommended!,Customer Service,Positive,2023-11-14,2023,November
505293,3080291353,93937586,4,Will definitely order again.,Customer Service,Positive,2024-08-16,2024,August
4267974,5532188237,211163,4,Will definitely order again.,Product Quality,Positive,2024-09-06,2024,September
3189017,6814658453,55278329,3,The order was incorrect.,Customer Service,Negative,2023-09-28,2023,September
8661182,4861499558,2684440,5,"Overall good experience, thank you!",Customer Service,Positive,2024-03-20,2024,March
769039,2521042570,28394354,2,The packaging was poor.,Customer Service,Negative,2024-05-17,2024,May
3948471,5217781278,85658166,3,The product met my expectations.,App Experience,Neutral,2023-06-27,2023,June
9584921,8006034379,43784632,4,The product met my expectations.,Customer Service,Neutral,2024-03-05,2024,March
6051768,7380913411,49869358,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-07-06,2024,July
2240470,7706841114,68016312,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-27,2024,February
434327,1561779937,76359458,1,Delivery was late and I was unhappy.,Delivery,Negative,2024-03-27,2024,March
2667736,7196559586,85658166,4,The product met my expectations.,App Experience,Neutral,2024-08-19,2024,August
2722298,2359961993,28995786,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-06-18,2024,June
2971389,243819964,98225598,2,Not worth the price I paid.,Product Quality,Negative,2023-03-12,2023,March
3645904,4806735178,8651281,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-12-06,2024,December
9558043,9198762300,46185579,3,Not worth the price I paid.,Customer Service,Negative,2023-02-12,2023,February
796848,1105231941,29600229,3,The product met my expectations.,App Experience,Neutral,2024-01-20,2024,January
5396639,5533955218,38969732,3,"It was okay, nothing special.",App Experience,Neutral,2024-06-20,2024,June
